发文时间,标题,发文位置,阅读量,在看数,点赞数,转发数,留言数,链接,封面,类别,图片/视频引用（次）,字数,数据引用（次）,描述疾病原理（是/否）,本地相关性,主要医护职称,故事/案例引用（个）
2023-12-02 12:06:49,养生调补 “膏”定健康！舟山医院开启第四届膏方养生节,7,1243,0,1,31,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649566670&idx=7&sn=99e14dd7d1dbdc7841bbfca9c0f43e3e&chksm=89905ff33d8c26f4b2640395b57a0b7beb37e89ed307e46074f1344ee4d10ad7e0361fe0e004&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSichqlf27UKq3O3WicATnJn0r2JSnorb2cfxBJ5P98CqMaDNWCYB7dfT9B21ZoJuS5TTjvjpuEs5iaVw/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2023-11-24 19:03:40,舟医“药”你懂丨阿奇霉素能预防肺炎支原体吗？,7,1883,3,8,63,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649566525&idx=7&sn=1bdc50026fddb59406b631bfb3db96c9&chksm=895c7f3e009ccd59e94d562d7b3a2bcca85234efa94229267c336b3d60a0a137efc1f24ea0fd&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS80icJI9jQeGwm5aJJZkPBgoo3qebxXJxaBdfhuGuWNkziaia8zPex12LkKdjMicEdkJMLqdOvriaZZcVA/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2023-11-03 17:49:45,舟医清风丨以案说法——不该收的“讲课费”,7,2082,1,2,111,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649566189&idx=7&sn=e462f0530ea95296caed968baf0c2386&chksm=8997bd6db45656d46bcc4cc257f69bb13f42168ecc33b06b12dae4a4f0e7e9d121f4d43b2466&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSiciaJJv9D1yiaD26WWJCqNHGhUA9BjHQKaoXDh3GBdvDm9QpGCWDugDrI28Y2DlVJwibLlibibuAE00DicQ/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2023-10-27 19:35:52,舟医发布丨凝“新”聚力 医路启航——舟山医院护理部圆满完成2023年新护士岗前培训/臧妮娜、陈蔚莉宣讲比赛获一、二等奖,7,1128,2,2,2,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649566069&idx=7&sn=0233a80ae9b29b17b905f52e61ca6857&chksm=891b29f50c446e9010e037051652852dd3b71dd8d8941ad243440acd5e790a08d8283f0f80dd&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicCEK7v1fticib7IByTkDbTFEgWkAXYa23566bsLh2ZmQnvAlDddMxofZr3E5ibwDLWFNRLKByIlrictQ/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2023-10-20 18:09:14,舟医发布丨浙大二院副院长丁克峰莅临舟山医院调研指导肿瘤综合大楼筹建工作,7,1946,2,4,3,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649565674&idx=7&sn=ff4461bddfd1b0a430fa0895a8ad1529&chksm=89ac4894befec1889425ba75e73341bf5c64fd8a176c4e3ed2e2d15459533f39b07b09f70846&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSibVXBaCKy2ARzwgd6nykLcoyHKEzGJ6ibasdWXh84164B6VSq7UK1LMeoic3ibA18bVkcBf7pOXAHwmA/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2023-10-07 20:14:00,舟医药你懂丨新型口服抗凝药——达比加群酯胶囊的使用指南,7,7768,2,11,166,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649565461&idx=7&sn=71058740a101f114fff8bfc1b90beee3&chksm=89d0586e1f6b028937bc13f3eb06b106d8168f365a292a52e7158fccbc08d59e6430da8ecbc6&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8f7gLmI7LbODOYdUJc1zvkCQ1bTicTcrHvapaLSHacibAO1J4xq0ygTIiaOTAguvuVajbzJTHGgW1iaA/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2023-09-26 20:09:22,舟医药你懂丨吃钙片补钙，又怕便秘？这样补钙更科学,7,2937,3,6,49,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649565296&idx=7&sn=dd3813f92a2e9d9def838b3308ca7e17&chksm=89e291fa3d7dbd24649f8dd193b269b97339260a6e47daf3cefe2f2e9e9582e18553dbbd8103&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicOgqhQ0611zTrkIKkJia5ia0UxeTLAxjlvUbhVr08afgOEHBMOrXZxvG50bw9RmmB6Yu9ZHEybGKRA/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2023-09-18 19:02:35,舟医发布丨舟山医院2023年住培新学员岗前培训圆满完成,7,1529,0,0,3,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649565139&idx=7&sn=9323ad30019db0bd5d593d6726a09269&chksm=8994a883e0f249a4b9becf98f5678e5fcd52d5f3425d1721f2c885100c5952ed877b2a56b564&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8YR4OFSjNDtdtn0T5gWhmXppaHqO19HUIb3hRy7FZpiaiaEjpI3ibSfELkjkEpoenZQticRqOcvzicFbg/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2023-09-12 21:08:24,舟医发布丨舟山医院召开2023年度新员工岗前培训/舟山医院隆重举行第39个教师节庆祝表彰大会,7,2280,0,3,6,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649565004&idx=7&sn=b2658aadae59611e6da2f1cf20e62e9d&chksm=89e39c2be07256329e8664abdc498440638d7d96630147cfd6efe5370eb3f571053c01f155d1&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9WkLkKdXyy855PfkmpGeDBCe6xUZxO10rXZCZc2sRYhv4FgYXwKZXXkXicDQutZy8zggsCcBxZUaQ/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2023-09-06 21:23:24,市妇联莅临舟山医院视察指导儿童友好医院创建工作,7,1043,2,1,1,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649564881&idx=7&sn=b7b70271687ded4192cf84f948d9efc6&chksm=89ea55e869800d7d9ee3358dd88742bdcc66b27715eb6ff905cc271d4e083f77ddeab529e13f&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8piaFOX8Xy2V7DhN6yicUQ7V9Giaey6p5dfMyibGZVYHFd8WOWjB3Kutuh8Qq52icic8O0La1ns2CgMMGg/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2023-08-30 20:31:56,踝关节扭伤——崴脚了怎么办？舟医骨科专家教您“PRICE五步法”轻松应对,7,4328,6,16,93,4,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649564679&idx=7&sn=217cf84b68c193eb033518ba68be6bd7&chksm=892ee29d1ab7d99e802daf2d3116a285dee9c4953d2ff98b5ffd3549d6c7e9109f319f387ef3&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9q9qeWiatoQ5YAIpuLzFGDJGibLJeuZYCHdOVPaBllPqUjdC0sha1taicMhWa8WYwA0MPBFoBy1KNvQ/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2023-08-19 10:38:15,吃烧烤、喝啤酒 岛城一青年男子急性痛风发作！舟医专家提醒：痛风患者要牢记“三低一多”,7,1621,1,1,4,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649564488&idx=7&sn=30018c472ff5ac69b032ac3dc464c69a&chksm=89a1ee451bd41d4786d2152af6f46ec32f8790cb2c17ff4f4f557cd3dbc41e85ad6cf7becc4b&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicO2ft3HXRIF3kJY5lZX0xFnWJ46p3BPibKJGyXQhC1gDwwDKgvAichCB9IrQlIQb0lrOGzKJJVzlSw/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2023-08-16 21:27:09,福利丨胖友们看过来，舟山医院开设体重管理联合门诊，为减重助力,7,2176,0,7,5,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649564108&idx=7&sn=827a206f8bd7585ac91d825d53b2d0e1&chksm=89123b234ecabb0ff7e7c2431d277768e95995a5d2cf052eb3ba48805bcd695648422f6f01cb&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8NUAIiam7NnJYgH0ysFYq0APja4KicMHkrG5yxRLqNhxdZeyMWxHpfkrgbiccmia8p6kD0gAPy6SF40A/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2025-07-18 17:35:07,舟医史话22丨跨越千里，医疗对口支援的使命担当,8,1016,3,15,15,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649578421&idx=8&sn=aa30a961109fbef5265c5f64923c68f2&chksm=89ff15107225402f9682378c4b5997c1ff9d39c0c8c9c93496cbf6da12e341a17f6dd8194cf2&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhS8IEba77CYKacMWNnAJFST4mSrr8dXXyQXf8Lmy4jR0HKZxibPUTngJ3ybab0R12pm9Vl1qtibclGKg/300?wxtype=jpeg&wxfrom=0,人文故事类,,,,,,,
2025-07-04 18:32:04,舟医发布丨深化合作，共促医学教育与医疗事业发展/优质服务专题培训,8,416,1,9,6,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649578145&idx=8&sn=cfb715a7f2eafc2b5d47e949782eddd7&chksm=89489a092948ff46cc6a55a9c263fdaa2093c816533c59647b4e6d9bba5e4cfd0534db34e94f&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhS8bmBVGib0DI7PC1dG0ESmsBPJHZLJrqicxc4RW3xg5kxIdk49dZQH1gBrKGib73bIpWp5vycS0VENxQ/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2025-06-28 09:43:38,舟医史话21丨大爱无疆，舟医驰援灾区一线,8,505,0,10,3,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649578064&idx=8&sn=d153e262caa103a2c9ed409c214d1d39&chksm=895c404541fac551eb9baee092b9dd61a329822d4c9ab03274b8e0e26e317fcf3f3ed15c914f&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSicYVwJd5XfnEVruzWgJmibTPibcC9Rz3M4mB0EJkggfmvgibfCaB641Kx0bBxcebxpPZ5IBPLJ1icG0QQ/300?wxtype=jpeg&wxfrom=0,人文故事类,,,,,,,
2025-06-20 19:05:51,舟医发布丨赴宣汉帮扶医护人员欢送会/硕士研究生毕业典礼/发热伴血小板减少综合征工作中期推进会/父亲节活动,8,912,0,15,17,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649578002&idx=8&sn=680aad2d5fc39aaa9d5f9a57e6401478&chksm=892d32e4384a332055c9edc56a1158c36e9a77dfee72129dd187ced4e9087c80447d27d41fc3&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhS927C3TuVQH3iaWUZOk3zLibBb32Aj7JoMWCbV4ZxeFkGhLOzrya44A5EK6nI6MGTaFiaHt04mib3YJOg/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2025-06-06 18:30:00,舟医发布丨省住培临床实践能力结业考核/科普比赛/托育中心安全演习,8,511,2,4,7,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649577714&idx=8&sn=11973e1a0564d33f51b086af7c1d0bb7&chksm=891c2d7da8f9de3314bc8c1455338395eaa2253a4116ac12f329148d22ca7e237ef9acfc92b8&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhS9U2DOMgjqZrPTpBTgltWPo9SJosPnB4qSzYrP7HOpkqrYia3ax4ymoNmzJFeved2ywK7nEtics7JVg/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2025-05-30 20:40:05,端午将至，这些人吃粽子需谨慎！,8,754,1,6,11,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649577559&idx=8&sn=a608f1f80ab1cf2a3e5330481ec64d2f&chksm=893df4c6001acd668dc58da92ea9939062ef6c163fce6f84c83735ad7efdcb4515d8b970f9bb&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhS9lxHnEGeHGqY5KkE8NL2MXTBZpjCDK0eFsia7mcat6Y7Kbcic3tWwx9FNYGHSokBEnbgbq3ZRUSVXw/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-05-23 18:31:34,舟医发布丨舟山医院举办“520国际临床试验日”科普义诊 搭建医患信任桥梁/舟山医院“博士课堂”开课啦！开启医学科研新征程,8,434,1,2,6,1,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649577347&idx=8&sn=59b89d2e313bf94f9ff50ad6630f056f&chksm=8962c4bfe6dfde93cc4a1f0e128b8b240b55cb8f2c627d51283da6e63677a66d88faf16e243a&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhS8pqZbqIV5H01hACXJiaHE9LW7pGj1iagHhkK5yH7iaZibGB4Y5J6RGUIpZnOMGDVm969OIibP8BJiavKGQ/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-05-09 18:32:35,哮喘反复发作？掌握吸入治疗，解锁“呼吸自由”！,8,547,0,4,9,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649576835&idx=8&sn=abbb5ea8d7792aaca13f05b360edfce4&chksm=89181c2128369ec6020450f612ac4649f09a444672301eb604fa6e99043c330d0cb903e6ab0c&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSibnBkaY0VicKZgVXxNfmDl2cB3PNLa7hARDpbpibFceoCy2OKZ7ibicCfWGiaxBicfNpjz3CWqvjwbsjw5A/300?wxtype=jpeg&wxfrom=0,健康科普类,,,,,,,
2025-04-25 18:30:58,舟医清风丨舟山医院“五一”劳动节廉政提醒,8,577,0,0,27,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649576674&idx=8&sn=7825b1f6355e39fa05b5671e156e313a&chksm=898f748f1a602ef66f177f5e272b869048729504ae52705418f2585f5f1924ee9d2ce4343877&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSiccAagVSVrVoMnuImrErzu7QcwdJIibFamay8wjsBHlsQIJQZml8P0n8OicfWmJxOYYzibuafTzoOWcg/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2025-04-03 18:31:50,舟医人才之家上线“浙里办”，人才专属福利来袭！,8,623,1,1,11,1,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649576356&idx=8&sn=31077402fa43ae623d6c370a5a1fd0bd&chksm=89fb18c05cea3234674872edd8b403e22e4abbe726a675f026b6ea02f9d977bbd4826997ef5f&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSibP4fxrnXRerWUsGyXAHZfoUuO4aVyiapxias3YIarB3oZs1PpdibYd4YBiciaoME8FAOPBhh0ykZJHnmA/300?wxtype=jpeg&wxfrom=0,通知公告类,,,,,,,
2025-03-28 18:32:09,舟医发布丨舟山医院与宁波慈溪生物医学工程研究所举办科研对接洽谈会/举办护理质量安全网格化管理推进会暨首批质控联络员精英队成立仪式,8,668,1,1,19,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649576165&idx=8&sn=98a4a6be1f6057099338eac1b355536c&chksm=897ef477bb07e6453080b66642e6c316cc3ea29b7dc3cace63c527ef4df0af1bace0b14c4422&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSicDVoNUkrZiciaAOOpFsuEBbdkdyzmlXoNECgu7ibOJueCIGpVZuxSJjicWNBm6WCXOIVjRFfZuVuqaEw/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2025-03-14 18:32:47,舟医发布丨舟山医院开展淋巴水肿门诊开诊一周年活动/内镜中心开展小肠疾病及小肠镜操作专题培训班,8,871,0,50,17,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649576017&idx=8&sn=ec0397ae88d80ecbf18667d54d6b454b&chksm=89feda42b7426b11637868cbdac9cf6cdb3653ea72bd3c1d2cf7859c123798dae9f853794b9f&scene=126&sessionid=0#rd,https://mmecoa.qpic.cn/sz_mmecoa_jpg/yJrZiagSjhSicDVoNUkrZiciaAOOpFsuEBbdkdyzmlXoNECgu7ibOJueCIGpVZuxSJjicWNBm6WCXOIVjRFfZuVuqaEw/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2025-03-07 19:28:18,舟医清风丨舟山医院召开社会行风监督员工作会议/舟山医院党委书记乐涵波带队走进“阳光热线”直播间,8,457,1,0,3,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649575912&idx=8&sn=6967c5b12d14acb175629030cc53193a&chksm=8908fca190fa0a4c4a59092e3769167d832f054a91e4d7e09850c5faa09ca7f36b21c7e6e9a5&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicd4445iaGIhJic9gnKkIZRib05XRBz5SDZTicVLtWBVxR4JzibYr2xYh0uASQ3NVmk9cdicic6LricvNWLAA/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2025-02-21 18:38:05,舟医清风 | 守学术初心  树学术规范,8,432,1,2,6,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649575681&idx=8&sn=dba1f555dbc0f7f4869d910d8aab0823&chksm=89d0a035b9c575a30b716ca8aedeb7ffbc1f5c5efa852679a90990856f425098a12e24b654a5&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSic0ZlwopECkcPkwxcrB1Hhf8803MFOhqtfcro588925UOgmbp4OccRl69vficaE1HmhxB3aOJ4KrZA/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2025-02-14 18:31:40,舟医清风 | 舟山医院进一步强调医务人员讲课费取酬规定,8,643,0,1,26,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649575438&idx=8&sn=f14955985f585e2a3a3802e9aeee87a5&chksm=89cd15b2a1250ce0784fb1c57b9efdc651e495e85154d5825537cd4daf25fc68f907e89b0fb7&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9kCWIjeM5msM3Ww1eZqqUUkBE3eeLWyC9p4EXK5jiawFp0O1W686O12H3QkW2D9RicKrLNFibeVSQibg/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2025-01-20 18:21:18,舟医发布丨​省总工会副主席到医院慰问省级劳模/市卫健委开展新春人才走访慰问工作,8,617,0,2,6,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649574789&idx=8&sn=96722808c84df5ce0bb4cc8513af58c4&chksm=89477e9eb0d7470cdd4a8675d3cf4de2748ccac40340495094eb87c118d75817963fd946c05a&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS8UHBa5wRk4IeUic1oP07WbrmWYmX9C3iazfxE7hz6HSY11KgnDia14aYcsN8dVFhO5SzWmic2tkGX3mg/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2025-01-10 18:31:41,青春正当时 奉献勇担当——舟山医院召开青年座谈会,8,1111,3,5,20,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649574616&idx=8&sn=210067f5ddce81a8bc7397cb2af32cba&chksm=89bea23ee9960be82d9d9157177a3b014a3c4767231a25c3cbd17b92b5115cf645de2d11f4cf&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9VKs8RajH1MWniblrwKBL9AfO10x135V83Pl4BlD3VOXAdGKpHJ0Ohibcd2mxrnRlFDzH6VTQn0TWw/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2024-12-14 10:31:08,舟医发布丨舟山医院成为国家肿瘤区域医疗中心专科联盟副主席成员单位‌/省检查组调研指导平安医院建设工作/抓紧抓实清廉医院建设,8,1038,1,7,12,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649574004&idx=8&sn=2e0579b851be1645a4e17d3396322312&chksm=89aa187c93d2afe17321d927d03baba5578a1f15adf97e2c11a9fb0550147331a41182aaa384&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhS9UsibIibfluvfxsKvzWA3Bs1P8KY4DVTvfr8A4jKMazB01QA1e5YSOwAqj0ia7srhUFEQFofNZeKHtA/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2024-11-29 18:31:32,舟医发布丨“警医联动”共筑安全，舟山医院开展医疗纠纷应急演练,8,612,0,2,10,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649573743&idx=8&sn=a3898954c0f481adc2addb024005cc04&chksm=89fa1c854f16e15507027f02941c15a65415a38df9c5d8fa736a67fcb8bda6aa5abe15441b61&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSibNJdich9mPIia1Mu0hfv7GKBktDwiaJ6Z7sS3DqkibyJt497hbbnlOuX8k4GGMDcRxbhdhH2mOoib35Lg/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2024-11-15 18:31:42,舟医清风丨舟山医院召开肿瘤综合治疗中心建设工程工作调度会暨廉政提醒谈话会议/“庸训”治家 德义相传,8,662,2,3,5,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649573566&idx=8&sn=3b31ec2445feb862828b2281d78b062d&chksm=89c1ff10faffe4c7fe7fb39a14a6c1a3360af4e3dc2683bbc43d111437bc014e8c68363137ee&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSibwiaEenbBZBgs0JzvrrL8OEKmIkkevYnMsyfQjNnXIvauZ4xtLFImQvMpHTWqWvmef1zjAicHic133g/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2024-11-08 19:31:29,舟医发布丨召开“研究型医院培养单位建设工作暨2025年科技创新工作推进会”/市卫健委调研研究型医院培育单位建设工作推进情况,8,594,1,4,2,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649573439&idx=8&sn=a0c8a3ed38d7de5579fdca8f281c1339&chksm=89cc59f1d2fd2384c86095d2c78f98af12763038cde10a95b340d55e4d8aff879d04d1fea008&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSib6cyC93wsrjPSIsaciaB5otYLerNmxWnMbXjKM4enr1pXeQaPzibvFMlacdQ0RyrXDq8YjibCO5rmZg/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2024-10-18 19:56:58,专家医讯丨浙大二院一周外请专家出诊表（10月21日-10月27日）,8,869,1,2,5,,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649573096&idx=8&sn=389d05d8abf59052ce44619a9091f62f&chksm=89221e3b3ab4747f2811872735296cf1e2a48629bc54277f717ed679aa5088d9603bcc9a3475&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSibdxhklSDCt5SpwFrJiaJnFpFdVBHdl3Ha8Q2sV1weQHrQ7icKsI9QvjLT5KWb5Kh6lZQja9ocB1cEQ/300?wxtype=jpeg&wxfrom=0,便民服务类,,,,,,,
2024-10-11 20:10:56,舟医发布丨舟山医院成功举办舟山市第一期疾控监督员现场实践培训班,8,759,1,2,14,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649572917&idx=8&sn=a15c0189b3c4fb68d0b384792abfd269&chksm=89b4feb5d4f18dacf3b3f217ad20781b56ac1fd87843a0519ee2f4fe71486e32dc2fe6bcb8a5&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicoOxHQNEmNsrpZe0KS4GYO51oPJWiaWJdr7NEkGxvsibKiaGfUVRBvVnQj0o6UOSk27lX5he61xlafw/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2024-09-27 19:43:03,舟医清风丨2024年“国庆”节前廉政提醒,8,524,1,2,12,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649572758&idx=8&sn=13762ffe6c3e04950bb426e7aab09a37&chksm=89cadf9ad9dd8797a84c6f6ec95b35d009c1ed3dcd0c9775fcbca4c997cb46c6fd73ee52bced&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicuMkAoz8wibM8mNhpz2Wia7OXmZcCp8Lq10yv7NETPfxaJ4xASibGZiaLxpRYbJsSaEd6cYCmJDSicyEQ/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
2024-09-14 17:32:28,舟医发布丨舟山医院隆重举行第40个教师节表彰大会,8,1217,1,3,8,0,http://mp.weixin.qq.com/s?__biz=MzA4OTExMjQ5OQ==&mid=2649572515&idx=8&sn=05985e444e9d1b61a7f5791c6cfe6fda&chksm=896265a7fdbab9fb37c4a5e9c040fae26d9ee64eb99a1b2c1e2ffc5770c95b1aeb1ea8eea1ea&scene=126&sessionid=0#rd,https://mmbiz.qpic.cn/sz_mmbiz_jpg/yJrZiagSjhSicfic41iaJRySNXbC9644RpolhfFvZvsr7biaL5SNSic4lP7lS0nKNa49f032ZzgT9M17Vm13ZevpLb8A/300?wxtype=jpeg&wxfrom=0,新闻动态类,,,,,,,
